"Date","Time (GMT)","Wind Speed (m/s)","Wind Dir (deg)","Wind Gust (m/s)","Air Temp (°C)","Baro (mb)","Humidity (%)","Visibility (km)"
"2023/08/05","22:06","2.8","222","4.9","20.6","1014.7","-","-"
"2023/08/05","22:12","3.3","222","6.2","20.1","1014.7","-","-"
"2023/08/05","22:18","3.1","238","5.2","19.6","1014.7","-","-"
"2023/08/05","22:24","3.9","228","8.1","19.2","1014.7","-","-"
"2023/08/05","22:30","4.3","252","7.1","18.9","1014.6","-","-"
"2023/08/05","22:36","4.2","251","7.7","18.8","1014.6","-","-"
"2023/08/05","22:42","3.7","241","6.5","19","1014.5","-","-"
"2023/08/05","22:48","3.5","239","6.2","19.2","1014.5","-","-"
"2023/08/05","22:54","3.4","235","7.1","18.8","1014.5","-","-"
"2023/08/05","23:00","2.8","240","5.6","19.1","1014.5","-","-"
"2023/08/05","23:06","2.7","251","8.1","18.6","1014.4","-","-"
"2023/08/05","23:12","1.1","218","3.7","20.2","1014.4","-","-"
"2023/08/05","23:18","2.5","238","4.8","19.4","1014.4","-","-"
"2023/08/05","23:24","1.5","264","5.1","18.9","1014.4","-","-"
"2023/08/05","23:30","2.8","249","6.6","18.6","1014.4","-","-"
"2023/08/05","23:36","4","247","6.5","17.9","1014.4","-","-"
"2023/08/05","23:42","4.3","250","6.5","17.9","1014.3","-","-"
"2023/08/05","23:48","3.7","246","7","17.7","1014.2","-","-"
"2023/08/05","23:54","2.7","271","4.6","18.2","1014.2","-","-"
"2023/08/06","00:00","3.6","253","6.4","18","1014.2","-","-"
"2023/08/06","00:06","2.2","262","6.1","18.3","1014.1","-","-"
"2023/08/06","00:12","3.5","252","5.3","17.7","1014.1","-","-"
"2023/08/06","00:18","4.5","252","7.1","17.4","1014.1","-","-"
"2023/08/06","00:24","3.7","240","7.3","17.4","1013.9","-","-"
"2023/08/06","00:30","2","251","5.6","17.6","1013.9","-","-"
"2023/08/06","00:36","2.7","242","5.7","17.4","1013.9","-","-"
"2023/08/06","00:42","0.8","349","5.3","17.2","1013.8","-","-"
"2023/08/06","00:48","1.6","240","5.5","17.7","1013.7","-","-"
"2023/08/06","00:54","2.2","210","4.1","17.8","1013.6","-","-"
"2023/08/06","01:00","2.5","230","5.2","17.7","1013.6","-","-"
"2023/08/06","01:06","1.6","62","2.8","17","1013.5","-","-"
"2023/08/06","01:12","2.1","29","3.2","17.1","1013.4","-","-"
"2023/08/06","01:18","2.4","59","3","17.1","1013.4","-","-"
"2023/08/06","01:24","0.9","127","2.3","17.5","1013.4","-","-"
"2023/08/06","01:30","0.6","45","2.1","17.3","1013.3","-","-"
"2023/08/06","01:36","1","34","1.6","17.4","1013.4","-","-"
"2023/08/06","01:42","1.1","6","1.4","17.4","1013.4","-","-"
"2023/08/06","01:48","2.3","114","3","17.5","1013.4","-","-"
"2023/08/06","01:54","1.4","295","2.9","17.7","1013.4","-","-"
"2023/08/06","02:00","1.9","240","3.6","17.7","1013.5","-","-"
"2023/08/06","02:06","1.8","235","3.9","17.7","1013.5","-","-"
"2023/08/06","02:12","0.7","157","3.9","17.7","1013.4","-","-"
"2023/08/06","02:18","2.1","119","2.7","17.1","1013.4","-","-"
"2023/08/06","02:24","0.6","36","2.6","17.3","1013.5","-","-"
"2023/08/06","02:30","1.7","164","3.1","17.2","1013.5","-","-"
"2023/08/06","02:36","0.6","343","1.4","17.3","1013.5","-","-"
"2023/08/06","02:42","1","68","2.7","16.9","1013.5","-","-"
"2023/08/06","02:48","0.9","294","3.8","17.1","1013.5","-","-"
"2023/08/06","02:54","0.7","57","2.1","16.8","1013.6","-","-"
"2023/08/06","03:00","0.5","37","1.6","16.7","1013.6","-","-"
"2023/08/06","03:06","1","103","1.9","16.5","1013.7","-","-"
"2023/08/06","03:12","0.8","43","1.2","16.4","1013.7","-","-"
"2023/08/06","03:18","0.6","185","2.3","16.4","1013.7","-","-"
"2023/08/06","03:24","0.7","157","1.6","16.4","1013.8","-","-"
"2023/08/06","03:30","1","170","2.2","16.4","1013.8","-","-"
"2023/08/06","03:36","1.1","179","1.9","16.3","1013.8","-","-"
"2023/08/06","03:42","1.3","141","1.9","16.3","1013.8","-","-"
"2023/08/06","03:48","1.3","153","1.9","16.2","1014","-","-"
"2023/08/06","03:54","1.3","154","2.1","16.4","1014","-","-"
"2023/08/06","04:00","1.5","140","2.1","16.2","1014","-","-"
"2023/08/06","04:06","1.5","249","2.5","16.3","1014","-","-"
"2023/08/06","04:12","0.4","341","0.9","16.4","1014.1","-","-"
"2023/08/06","04:18","0.3","152","1.2","16.4","1014.2","-","-"
"2023/08/06","04:24","0.2","22","0.5","16.5","1014.3","-","-"
"2023/08/06","04:30","0","131","0.4","16.3","1014.3","-","-"
"2023/08/06","04:36","0.6","28","0.7","16.3","1014.3","-","-"
"2023/08/06","04:42","0.8","36","1.1","16.3","1014.4","-","-"
"2023/08/06","04:48","0.4","11","0.6","16.3","1014.4","-","-"
"2023/08/06","04:54","0","25","0.5","16.4","1014.4","-","-"
"2023/08/06","05:00","0","184","0.1","16.3","1014.4","-","-"
"2023/08/06","05:06","0.6","245","1","16.3","1014.4","-","-"
"2023/08/06","05:12","0","301","0.5","16.4","1014.4","-","-"
"2023/08/06","05:18","1.2","38","1.4","16.5","1014.4","-","-"
"2023/08/06","05:24","1.3","46","1.5","16.4","1014.4","-","-"
"2023/08/06","05:30","1.9","95","2.1","16.2","1014.4","-","-"
"2023/08/06","05:36","1.7","102","1.9","16.2","1014.3","-","-"
"2023/08/06","05:42","1.4","157","2.2","16.3","1014.4","-","-"
"2023/08/06","05:48","1.2","159","1.6","16.4","1014.4","-","-"
"2023/08/06","05:54","0.6","172","1.8","16.4","1014.4","-","-"
"2023/08/06","06:00","0.2","328","1.5","16.5","1014.5","-","-"
"2023/08/06","06:06","0.6","131","2","16.3","1014.5","-","-"
"2023/08/06","06:12","1.3","185","2.1","16","1014.4","-","-"
"2023/08/06","06:18","1.5","181","2","16","1014.5","-","-"
"2023/08/06","06:24","1.4","168","2","16","1014.5","-","-"
"2023/08/06","06:30","1.7","186","2.2","15.9","1014.5","-","-"
"2023/08/06","06:36","1","165","2","15.9","1014.5","-","-"
"2023/08/06","06:42","0.9","180","1.5","15.7","1014.5","-","-"
"2023/08/06","06:48","0.3","146","1.2","15.8","1014.6","-","-"
"2023/08/06","06:54","0.4","120","1","15.8","1014.6","-","-"
"2023/08/06","07:00","0.8","47","1.2","15.7","1014.6","-","-"
"2023/08/06","07:06","0","141","0.7","15.6","1014.6","-","-"
"2023/08/06","07:12","0.2","315","0.9","15.5","1014.6","-","-"
"2023/08/06","07:18","0.2","321","0.8","15.3","1014.6","-","-"
"2023/08/06","07:24","0.1","16","0.7","15.4","1014.6","-","-"
"2023/08/06","07:30","0.2","352","0.5","15.5","1014.5","-","-"
"2023/08/06","07:36","0.3","334","0.5","15.4","1014.5","-","-"
"2023/08/06","07:42","0.7","292","1.1","15.3","1014.5","-","-"
"2023/08/06","07:48","0.8","301","1.7","15.3","1014.5","-","-"
"2023/08/06","07:54","1.6","256","2.7","15.1","1014.5","-","-"
"2023/08/06","08:00","2.1","266","3","14.9","1014.5","-","-"
"2023/08/06","08:06","1.2","240","2.1","14.8","1014.4","-","-"
"2023/08/06","08:12","0.9","230","2","14.8","1014.4","-","-"
"2023/08/06","08:18","0.2","234","1.1","14.9","1014.4","-","-"
"2023/08/06","08:24","0.1","277","0.7","14.8","1014.4","-","-"
"2023/08/06","08:30","0.2","272","0.5","14.9","1014.3","-","-"
"2023/08/06","08:36","0.1","286","0.4","14.9","1014.2","-","-"
"2023/08/06","08:42","0.2","327","0.5","14.9","1014.1","-","-"
"2023/08/06","08:48","0.4","310","0.6","14.9","1014.1","-","-"
"2023/08/06","08:54","0.5","322","0.9","14.9","1014.1","-","-"
"2023/08/06","09:00","0.5","270","0.7","14.9","1014","-","-"
"2023/08/06","09:06","0.6","326","0.8","15","1014","-","-"
"2023/08/06","09:12","0.6","265","1.2","14.8","1014","-","-"
"2023/08/06","09:18","0","250","0.8","14.8","1014","-","-"
"2023/08/06","09:24","0.4","14","0.6","14.9","1014.1","-","-"
"2023/08/06","09:30","1.5","358","1.9","14.8","1014.3","-","-"
"2023/08/06","09:36","0.4","352","1.6","14.7","1014.3","-","-"
"2023/08/06","09:42","0.5","321","0.6","14.7","1014.3","-","-"
"2023/08/06","09:48","0.3","255","0.5","14.6","1014.1","-","-"
"2023/08/06","09:54","0.2","75","0.5","14.8","1014","-","-"
"2023/08/06","10:00","1","24","1.2","14.8","1014.1","-","-"
"2023/08/06","10:06","1","68","1.2","14.8","1014.1","-","-"
"2023/08/06","10:12","1","44","1.2","14.8","1014.1","-","-"
"2023/08/06","10:18","1","20","1.3","14.7","1014","-","-"
"2023/08/06","10:24","0.7","7","1.1","14.7","1014","-","-"
"2023/08/06","10:30","1.4","62","1.5","14.6","1014","-","-"
"2023/08/06","10:36","0.8","359","1.6","14.6","1014","-","-"
"2023/08/06","10:42","0.9","352","1.1","14.5","1014.1","-","-"
"2023/08/06","10:48","0.7","329","1.1","14.5","1014.1","-","-"
"2023/08/06","10:54","0.4","320","1.1","14.5","1014.1","-","-"
"2023/08/06","11:00","0.2","57","0.3","14.5","1014","-","-"
"2023/08/06","11:06","0.8","64","1","14.6","1014.1","-","-"
"2023/08/06","11:12","0.6","37","0.7","14.6","1014","-","-"
"2023/08/06","11:18","0.6","51","0.7","14.6","1013.9","-","-"
"2023/08/06","11:24","0.3","4","0.5","14.5","1014","-","-"
"2023/08/06","11:30","0.5","348","0.7","14.5","1014","-","-"
"2023/08/06","11:36","0.2","42","0.5","14.5","1014","-","-"
"2023/08/06","11:42","0","0","0.4","14.6","1014.1","-","-"
"2023/08/06","11:48","0.4","328","0.5","14.6","1014.1","-","-"
"2023/08/06","11:54","0.6","276","0.9","14.5","1014.1","-","-"
"2023/08/06","12:00","0","202","1.1","14.5","1014","-","-"
"2023/08/06","12:06","0","83","0","14.7","1014.1","-","-"
"2023/08/06","12:12","0","125","0","14.7","1014.2","-","-"
"2023/08/06","12:18","0.6","109","0.9","14.9","1014.2","-","-"
"2023/08/06","12:24","1.2","107","1.3","15","1014.1","-","-"
"2023/08/06","12:30","0.9","85","1.3","15","1014.2","-","-"
"2023/08/06","12:36","0.8","77","0.9","15","1014.2","-","-"
"2023/08/06","12:42","0.7","50","0.9","14.9","1014.3","-","-"
"2023/08/06","12:48","1","75","1.4","15","1014.2","-","-"
"2023/08/06","12:54","0.4","26","1","14.9","1014.4","-","-"
"2023/08/06","13:00","0.2","28","0.7","14.9","1014.4","-","-"
"2023/08/06","13:06","0.4","66","0.9","14.8","1014.5","-","-"
"2023/08/06","13:12","1.1","83","1.4","14.8","1014.4","-","-"
"2023/08/06","13:18","0.6","99","1.3","14.9","1014.5","-","-"
"2023/08/06","13:24","0.4","79","0.8","14.9","1014.5","-","-"
"2023/08/06","13:30","0.3","69","0.6","15","1014.5","-","-"
"2023/08/06","13:36","0.6","44","0.8","15.2","1014.6","-","-"
"2023/08/06","13:42","1.1","327","1.4","15","1014.7","-","-"
"2023/08/06","13:48","0.9","282","1.5","14.7","1014.8","-","-"
"2023/08/06","13:54","0.9","276","1.4","14.7","1014.8","-","-"
"2023/08/06","14:00","0","315","0.8","15.4","1014.7","-","-"
"2023/08/06","14:06","0.3","351","0.6","15.5","1014.7","-","-"
"2023/08/06","14:12","0.2","29","0.7","15.7","1014.7","-","-"
"2023/08/06","14:18","0.5","350","0.8","15.9","1014.9","-","-"
"2023/08/06","14:24","0.5","355","0.9","15.8","1014.9","-","-"
"2023/08/06","14:30","0.8","352","0.9","15.7","1014.9","-","-"
"2023/08/06","14:36","0.7","7","1.1","15.7","1015","-","-"
"2023/08/06","14:42","0.8","352","1.2","15.7","1015","-","-"
"2023/08/06","14:48","0.4","9","0.9","16","1015","-","-"
"2023/08/06","14:54","0.2","71","0.5","16.5","1015","-","-"
"2023/08/06","15:00","0.2","24","0.6","16.7","1015.1","-","-"
"2023/08/06","15:06","0.5","0","0.6","16.5","1015.1","-","-"
"2023/08/06","15:12","0.6","54","0.7","16.5","1015.2","-","-"
"2023/08/06","15:18","0.4","64","0.8","16.5","1015.2","-","-"
"2023/08/06","15:24","0.7","73","0.8","16.4","1015.2","-","-"
"2023/08/06","15:30","0.8","81","1.1","16.3","1015.3","-","-"
"2023/08/06","15:36","1","94","1.2","16.2","1015.3","-","-"
"2023/08/06","15:42","1.1","85","1.2","16.2","1015.4","-","-"
"2023/08/06","15:48","0.8","79","1.2","16.5","1015.5","-","-"
"2023/08/06","15:54","1","68","1.1","16.6","1015.5","-","-"
"2023/08/06","16:00","1","61","1.3","16.6","1015.5","-","-"
"2023/08/06","16:06","1","77","1.3","16.6","1015.5","-","-"
"2023/08/06","16:12","0.8","35","1.2","16.8","1015.6","-","-"
"2023/08/06","16:18","0.7","67","0.8","16.9","1015.6","-","-"
"2023/08/06","16:24","0.7","64","0.8","16.9","1015.5","-","-"
"2023/08/06","16:30","0.7","46","0.8","16.9","1015.5","-","-"
"2023/08/06","16:36","1","45","1.1","16.9","1015.6","-","-"
"2023/08/06","16:42","0.9","45","1","16.9","1015.5","-","-"
"2023/08/06","16:48","1.1","24","1.2","16.9","1015.5","-","-"
"2023/08/06","16:54","1.3","358","1.4","16.8","1015.7","-","-"
"2023/08/06","17:00","1.4","2","1.5","16.7","1015.7","-","-"
"2023/08/06","17:06","1.2","352","1.4","16.8","1015.7","-","-"
"2023/08/06","17:12","1","340","1.3","16.8","1015.7","-","-"
"2023/08/06","17:18","1.2","346","1.4","16.7","1015.7","-","-"
"2023/08/06","17:24","1.2","352","1.6","16.9","1015.8","-","-"
"2023/08/06","17:30","1.1","353","1.5","17.1","1015.8","-","-"
"2023/08/06","17:36","1","355","1.3","17.3","1015.9","-","-"
"2023/08/06","17:42","1","0","1.4","17.4","1015.8","-","-"
"2023/08/06","17:48","0.7","10","1.2","17.6","1015.9","-","-"
"2023/08/06","17:54","0.5","46","0.9","17.8","1015.9","-","-"
"2023/08/06","18:00","0.6","75","0.7","18","1015.9","-","-"
"2023/08/06","18:06","0.5","52","0.6","18.1","1015.9","-","-"
"2023/08/06","18:12","0.4","358","0.6","18.3","1015.9","-","-"
"2023/08/06","18:18","0.9","351","1.7","18.4","1015.9","-","-"
"2023/08/06","18:24","1.4","346","1.8","18.6","1015.9","-","-"
"2023/08/06","18:30","1.3","341","1.9","18.7","1015.9","-","-"
"2023/08/06","18:36","1.3","352","1.8","18.7","1015.9","-","-"
"2023/08/06","18:42","1.3","342","1.7","18.7","1015.9","-","-"
"2023/08/06","18:48","0.8","359","1","19.1","1015.9","-","-"
"2023/08/06","18:54","0.9","24","1.2","19.2","1015.9","-","-"
"2023/08/06","19:00","0.9","86","1.4","19.3","1015.8","-","-"
"2023/08/06","19:06","1.6","62","1.8","19.2","1015.8","-","-"
"2023/08/06","19:12","1.1","83","1.8","19.2","1015.8","-","-"
"2023/08/06","19:18","1.2","64","1.6","19.1","1015.8","-","-"
"2023/08/06","19:24","1.1","66","1.3","19.2","1015.8","-","-"
"2023/08/06","19:30","0.9","74","1.4","19.3","1015.8","-","-"
"2023/08/06","19:36","0.6","0","1.1","19.8","1015.7","-","-"
"2023/08/06","19:42","2.3","228","3.3","21.6","1015.7","-","-"
"2023/08/06","19:48","2.6","260","4.8","21.8","1015.6","-","-"
"2023/08/06","19:54","2.9","258","4.5","21.4","1015.6","-","-"
"2023/08/06","20:00","1.5","204","3.5","21.4","1015.5","-","-"
"2023/08/06","20:06","1.5","237","2.5","22.5","1015.5","-","-"
"2023/08/06","20:12","1.7","204","4.4","22.4","1015.4","-","-"
"2023/08/06","20:18","1.8","201","3.9","21.7","1015.4","-","-"
"2023/08/06","20:24","1.3","228","3.5","22","1015.4","-","-"
"2023/08/06","20:30","1.8","257","3.3","22","1015.3","-","-"
"2023/08/06","20:36","1.4","262","2.4","22.8","1015.2","-","-"
"2023/08/06","20:42","0.3","106","1.6","22","1015.1","-","-"
"2023/08/06","20:48","0.8","274","2.5","22.5","1015","-","-"
"2023/08/06","20:54","1.6","235","4.1","22","1015","-","-"
"2023/08/06","21:00","0.3","57","3.3","21.9","1014.9","-","-"
"2023/08/06","21:06","1.5","180","3.4","21.6","1014.9","-","-"
"2023/08/06","21:12","2.1","233","3.6","22","1014.9","-","-"
"2023/08/06","21:18","1.9","226","4","22.1","1014.8","-","-"
"2023/08/06","21:24","1.6","221","4.4","22.1","1014.7","-","-"
"2023/08/06","21:30","0.5","230","2.8","22.6","1014.6","-","-"
"2023/08/06","21:36","1.4","200","3.7","22.5","1014.7","-","-"
"2023/08/06","21:42","2.1","228","3.6","21.9","1014.6","-","-"
"2023/08/06","21:48","1.5","184","4.3","22","1014.6","-","-"
"2023/08/06","21:54","1.1","168","3.2","21.5","1014.6","-","-"
"2023/08/06","22:00","2.6","250","6","20.2","1014.7","-","-"
"2023/08/06","22:06","1.6","190","4.5","20.7","1014.6","-","-"
"2023/08/06","22:12","2.8","228","5.2","20.5","1014.5","-","-"
"2023/08/06","22:18","2.7","249","6.4","20.7","1014.3","-","-"
"2023/08/06","22:24","0.6","169","5.3","21.9","1014.2","-","-"
"2023/08/06","22:30","2.4","222","4.4","22","1014.1","-","-"
"2023/08/06","22:36","1.8","215","3.5","21.9","1014.1","-","-"
"2023/08/06","22:42","0.6","48","3.1","19.9","1014","-","-"
"2023/08/06","22:48","2.2","111","2.8","19.5","1013.9","-","-"
"2023/08/06","22:54","2.1","113","2.5","19.8","1013.9","-","-"
"2023/08/06","23:00","0.7","43","1.9","19.5","1013.9","-","-"
"2023/08/06","23:06","1.7","79","2.5","19.8","1013.8","-","-"
"2023/08/06","23:12","1.3","77","2.6","19.6","1013.7","-","-"
"2023/08/06","23:18","0.8","269","2","20.9","1013.6","-","-"
"2023/08/06","23:24","0.6","86","2.4","21.3","1013.6","-","-"
"2023/08/06","23:30","2.4","219","4.2","21.5","1013.5","-","-"
"2023/08/06","23:36","1.7","166","3.6","21.4","1013.4","-","-"
"2023/08/06","23:42","1.6","195","3","22","1013.4","-","-"
"2023/08/06","23:48","1.2","105","2.6","20.4","1013.3","-","-"
"2023/08/06","23:54","0.8","180","1.8","21.1","1013.3","-","-"
"2023/08/07","00:00","1.3","204","2.4","21.3","1013.2","-","-"
"2023/08/07","00:06","1.3","187","3.5","21.8","1013.2","-","-"
"2023/08/07","00:12","1.5","106","1.7","20.1","1013.1","-","-"
"2023/08/07","00:18","1.1","25","1.8","19.7","1013.1","-","-"
"2023/08/07","00:24","0.6","339","1.6","20.8","1013.1","-","-"
"2023/08/07","00:30","1","132","1.5","21.1","1013","-","-"
"2023/08/07","00:36","0.8","139","1.6","20.5","1013.1","-","-"
"2023/08/07","00:42","0.6","40","2.1","20.3","1013","-","-"
"2023/08/07","00:48","0.8","198","2.3","21.3","1013","-","-"
"2023/08/07","00:54","0.7","174","1.3","20.8","1013.1","-","-"
"2023/08/07","01:00","1.1","304","4.3","20.6","1013","-","-"
"2023/08/07","01:06","2.5","240","5.2","19.9","1013","-","-"
"2023/08/07","01:12","1.1","200","3.4","19.9","1013","-","-"
"2023/08/07","01:18","2.8","223","5","19.2","1012.9","-","-"
"2023/08/07","01:24","1.5","213","6.1","19.4","1012.9","-","-"
"2023/08/07","01:30","0.4","121","3.6","19.4","1013","-","-"
"2023/08/07","01:36","1","262","3.2","19.7","1012.8","-","-"
"2023/08/07","01:42","1.8","59","2.2","18.5","1012.8","-","-"
"2023/08/07","01:48","1.6","141","2.7","19","1012.8","-","-"
"2023/08/07","01:54","0.8","333","2.5","19.3","1012.8","-","-"
"2023/08/07","02:00","1.1","179","2.6","19.7","1012.9","-","-"
"2023/08/07","02:06","1.1","261","1.7","20","1012.9","-","-"
"2023/08/07","02:12","0.7","226","2.2","19.6","1012.9","-","-"
"2023/08/07","02:18","0.8","281","1.5","19.9","1012.9","-","-"
"2023/08/07","02:24","1.1","219","2.6","19.5","1012.9","-","-"
"2023/08/07","02:30","0.3","63","2.2","19","1012.9","-","-"
"2023/08/07","02:36","0.6","9","1.1","18.7","1012.9","-","-"
"2023/08/07","02:42","0.6","121","1.1","18.8","1013","-","-"
"2023/08/07","02:48","0.5","183","1.5","19","1012.9","-","-"
"2023/08/07","02:54","0.9","157","1.4","18.7","1013","-","-"
"2023/08/07","03:00","0.4","28","0.6","18.6","1013","-","-"
"2023/08/07","03:06","0.2","343","0.6","18.5","1013.1","-","-"
"2023/08/07","03:12","1.2","233","2.1","18.3","1013.1","-","-"
"2023/08/07","03:18","0.5","226","1.7","18.2","1013","-","-"
"2023/08/07","03:24","0.4","234","2.1","18.1","1013","-","-"
"2023/08/07","03:30","0.1","222","0.5","18.1","1013.1","-","-"
"2023/08/07","03:36","1","185","1.5","18","1013","-","-"
"2023/08/07","03:42","0.6","221","1.7","18","1013","-","-"
"2023/08/07","03:48","0.7","172","1.3","18.1","1013","-","-"
"2023/08/07","03:54","0","320","0.6","18","1013","-","-"
"2023/08/07","04:00","0.4","19","0.8","17.8","1013.1","-","-"
"2023/08/07","04:06","0.9","359","1.1","17.6","1013.2","-","-"
"2023/08/07","04:12","0.8","358","1.1","17.6","1013.2","-","-"
"2023/08/07","04:18","0.6","18","0.8","17.7","1013.3","-","-"
"2023/08/07","04:24","1","20","1.2","17.6","1013.3","-","-"
"2023/08/07","04:30","0.9","11","1.2","17.5","1013.3","-","-"
"2023/08/07","04:36","0.6","7","1","17.5","1013.4","-","-"
"2023/08/07","04:42","1.5","47","1.7","17.4","1013.5","-","-"
"2023/08/07","04:48","0.7","22","1.6","17.5","1013.6","-","-"
"2023/08/07","04:54","0.1","2","0.9","17.6","1013.6","-","-"
"2023/08/07","05:00","0.1","298","0.3","17.3","1013.5","-","-"
"2023/08/07","05:06","0.3","358","0.4","17.4","1013.5","-","-"
"2023/08/07","05:12","0.1","36","0.4","17.1","1013.5","-","-"
"2023/08/07","05:18","0.4","328","0.7","17.3","1013.4","-","-"
"2023/08/07","05:24","0.4","323","0.7","17.5","1013.4","-","-"
"2023/08/07","05:30","0","295","0.4","17.4","1013.4","-","-"
"2023/08/07","05:36","0","53","0","17.4","1013.4","-","-"
"2023/08/07","05:42","0.5","146","0.6","17.2","1013.4","-","-"
"2023/08/07","05:48","0","195","0.6","16.8","1013.3","-","-"
"2023/08/07","05:54","0","349","0","17.1","1013.3","-","-"
"2023/08/07","06:00","1.2","129","1.2","17.1","1013.4","-","-"
"2023/08/07","06:06","1.3","141","1.5","17","1013.4","-","-"
"2023/08/07","06:12","1.5","116","1.6","16.9","1013.4","-","-"
"2023/08/07","06:18","1","109","1.5","17","1013.4","-","-"
"2023/08/07","06:24","1.2","95","1.2","17","1013.3","-","-"
"2023/08/07","06:30","0.8","108","1.2","17.3","1013.3","-","-"
"2023/08/07","06:36","0","72","0.6","17.3","1013.4","-","-"
"2023/08/07","06:42","0","346","0","17.3","1013.4","-","-"
"2023/08/07","06:48","0.6","341","0.8","17.4","1013.4","-","-"
"2023/08/07","06:54","1.1","316","1.6","17.3","1013.4","-","-"
"2023/08/07","07:00","0.8","296","1.2","17.3","1013.4","-","-"
"2023/08/07","07:06","0.8","296","1.1","17.4","1013.5","-","-"
"2023/08/07","07:12","1.1","276","1.4","17.5","1013.5","-","-"
"2023/08/07","07:18","0.7","289","1.1","17.5","1013.5","-","-"
